emp_no,first_name,last_name,birth_date,from_date,to_date,title
467555,Kankanahalli,Vickson,1963-12-25,1988-09-18,9999-01-01,Senior Staff
467560,Sandeepan,Mayerwieser,1960-09-07,1985-02-16,9999-01-01,Engineer
467564,Aemilian,Usery,1963-09-30,1987-02-28,9999-01-01,Staff
467570,Fay,Krychniak,1963-01-22,1991-12-15,9999-01-01,Senior Staff
467574,Valdiodio,Warwick,1961-08-17,1986-07-19,9999-01-01,Engineer
467576,Toshiko,Heusch,1961-11-19,1985-04-06,9999-01-01,Engineer
467586,Suebskul,Zaccaria,1962-09-23,1989-09-01,9999-01-01,Senior Engineer
467594,Reinhard,Akiyama,1962-09-08,1992-04-06,9999-01-01,Senior Staff
467604,Anneli,Kusakabe,1964-05-20,1990-09-23,9999-01-01,Senior Engineer
467608,Arumugam,Rabejac,1962-11-25,1985-10-25,9999-01-01,Senior Staff
467623,Mana,Heyers,1961-02-04,1990-09-13,9999-01-01,Senior Engineer
467632,Olivera,Heuser,1964-03-06,1985-09-17,9999-01-01,Senior Engineer
467635,Hyuncheol,Alameldin,1960-03-07,1988-07-04,9999-01-01,Engineer
467638,Ziya,Scharstein,1962-03-28,1991-12-17,9999-01-01,Staff
467639,Tiina,Rullman,1964-12-09,1985-12-26,9999-01-01,Senior Staff
467648,Yahiko,Zobel,1962-12-17,1991-03-02,9999-01-01,Engineer
467667,Filipp,Decaestecker,1960-08-06,1989-03-23,9999-01-01,Senior Staff
467668,Yagil,Itzigehl,1962-04-03,1986-11-29,9999-01-01,Senior Engineer
467673,Teiji,Masand,1963-06-18,1991-11-05,9999-01-01,Staff
467676,Susanta,Pillow,1963-02-03,1987-08-28,9999-01-01,Staff
467685,Francesca,Gilg,1963-07-26,1989-02-23,9999-01-01,Senior Staff
467692,Cathie,Massonet,1960-08-09,1990-06-05,9999-01-01,Staff
467698,Chaitali,Matzat,1964-01-31,1985-08-09,9999-01-01,Senior Staff
467710,Kenroku,Oskamp,1964-10-05,1988-10-17,9999-01-01,Staff
467715,Soenke,Eastman,1961-09-02,1987-04-28,9999-01-01,Senior Engineer
467720,Xiaocheng,Munoz,1963-11-23,1987-08-23,9999-01-01,Senior Engineer
467732,Goo,Azadmanesh,1963-09-30,1991-03-20,9999-01-01,Engineer
467751,Gift,Garigliano,1963-12-24,1988-03-08,9999-01-01,Technique Leader
467757,Marin,Zirintsis,1963-08-01,1986-06-20,9999-01-01,Engineer
467761,Shay,Shihab,1962-09-22,1985-10-22,9999-01-01,Senior Staff
467786,Huiqun,Cappelletti,1962-03-04,1989-07-29,9999-01-01,Technique Leader
467790,Shaw,Isaac,1961-02-26,1988-04-25,9999-01-01,Technique Leader
467798,Arno,Pramanik,1960-10-23,1986-10-25,9999-01-01,Engineer
467806,Marit,Akaboshi,1964-01-09,1987-08-27,9999-01-01,Staff
467814,Maren,dAstous,1962-02-07,1986-10-07,9999-01-01,Engineer
467822,Akemi,Khasidashvili,1961-11-02,1990-01-10,9999-01-01,Staff
467827,Oldrich,Wilfing,1963-06-16,1992-01-05,9999-01-01,Senior Engineer
467830,Berni,Tramer,1963-09-30,1992-05-11,9999-01-01,Engineer
467832,Nagui,Erva,1964-10-02,1986-03-14,9999-01-01,Senior Engineer
467846,Takushi,Benveniste,1963-06-08,1986-11-19,9999-01-01,Senior Staff
467847,Xinan,Chaudhury,1964-05-28,1985-09-17,9999-01-01,Senior Staff
467855,Stamatina,Birke,1961-01-31,1988-05-26,9999-01-01,Senior Staff
467860,Chriss,Poujol,1960-03-13,1988-01-13,9999-01-01,Staff
467871,Fumitake,Lund,1962-03-29,1986-03-27,9999-01-01,Engineer
467890,Paris,Jansen,1960-04-23,1989-06-16,9999-01-01,Staff
467911,Christfried,Terlouw,1961-07-12,1992-04-30,9999-01-01,Senior Staff
467914,Chriss,Casperson,1961-06-12,1987-04-23,9999-01-01,Senior Engineer
467920,Candido,Kilgore,1963-06-06,1988-12-21,9999-01-01,Senior Staff
467923,Nathan,Setiz,1960-02-21,1988-09-23,9999-01-01,Senior Staff
467930,Katsuyuki,Busillo,1960-12-16,1990-05-28,9999-01-01,Senior Staff
467934,Armond,Coney,1964-01-10,1989-01-06,9999-01-01,Senior Engineer
467941,Olivera,Miara,1960-01-13,1990-07-05,9999-01-01,Senior Engineer
467952,Khaled,Malinowski,1963-01-08,1991-05-28,9999-01-01,Senior Staff
467964,Shigeo,Heiserman,1961-04-17,1987-10-10,9999-01-01,Engineer
467967,Hidefumi,Cesareni,1962-03-17,1986-11-18,9999-01-01,Engineer
467969,Tzu,Murillo,1962-02-08,1991-07-26,9999-01-01,Senior Staff
467977,Nectarios,Ashish,1964-06-24,1988-02-13,9999-01-01,Senior Staff
467993,Ramya,Facello,1964-03-10,1986-02-23,9999-01-01,Senior Staff
468013,Lorien,Feinberg,1963-09-26,1986-01-23,9999-01-01,Senior Staff
468017,Gritta,Siprelle,1962-08-29,1987-12-17,9999-01-01,Senior Engineer
468024,Chrisa,Zaumen,1963-06-07,1987-09-08,9999-01-01,Senior Staff
468032,Hongzhu,Tasistro,1963-02-12,1987-04-27,9999-01-01,Senior Engineer
468042,Radoslaw,Ramsey,1963-07-18,1987-09-24,9999-01-01,Senior Engineer
468047,Eirik,Jahnichen,1960-01-04,1986-04-28,9999-01-01,Engineer
468061,Garnet,Shokrollahi,1962-05-10,1990-10-30,9999-01-01,Engineer
468068,Berna,Cromarty,1963-12-29,1985-11-27,9999-01-01,Engineer
468075,Weiye,Hofman,1964-06-18,1986-10-20,9999-01-01,Senior Engineer
468085,Bogdan,Munawer,1963-02-07,1991-02-15,9999-01-01,Senior Staff
468087,Luigi,Berztiss,1963-11-19,1992-02-03,9999-01-01,Senior Staff
468089,Mariusz,Narwekar,1963-06-28,1990-11-27,9999-01-01,Senior Staff
468109,Masami,Debuse,1964-04-30,1987-08-25,9999-01-01,Senior Engineer
468113,Anneli,Boissier,1962-02-27,1989-07-13,9999-01-01,Staff
468121,Harngdar,Comellas,1962-02-07,1989-06-10,9999-01-01,Senior Engineer
468131,George,Denti,1964-07-19,1989-08-07,9999-01-01,Staff
468133,Yakichi,Luan,1961-09-22,1987-06-08,9999-01-01,Engineer
468135,Xiaocheng,Boyle,1961-06-25,1986-10-27,9999-01-01,Senior Engineer
468139,Hisao,Solovay,1964-09-01,1988-09-29,9999-01-01,Senior Staff
468145,Prasadram,Molenkamp,1962-10-05,1989-07-31,9999-01-01,Engineer
468147,Abdelaziz,Chinal,1961-08-10,1990-07-11,9999-01-01,Senior Staff
468152,Rance,Ranum,1963-08-08,1987-08-23,9999-01-01,Senior Engineer
468159,Perry,Marakhovsky,1963-04-20,1987-06-09,9999-01-01,Senior Staff
468162,Takanari,Georg,1961-06-25,1990-04-29,9999-01-01,Staff
468167,Gianluca,Baezner,1963-11-15,1985-09-29,9999-01-01,Engineer
468174,Mechthild,Malinowski,1961-04-01,1986-07-21,9999-01-01,Engineer
468198,Samphel,Salverda,1964-05-09,1987-07-28,9999-01-01,Staff
468199,Chriss,Vural,1963-03-22,1991-02-08,9999-01-01,Senior Engineer
468208,Shrikanth,Kowalchuk,1961-10-20,1985-10-28,9999-01-01,Engineer
468212,Aran,Beerel,1961-11-19,1991-05-25,9999-01-01,Senior Staff
468220,Zvonko,Cannata,1964-01-14,1992-05-01,9999-01-01,Staff
468221,Garnik,Biros,1961-06-01,1990-01-13,9999-01-01,Senior Engineer
468223,Souichi,Reinhard,1961-10-18,1987-04-02,9999-01-01,Technique Leader
468225,Youngkon,Sidje,1961-06-09,1989-11-03,9999-01-01,Senior Engineer
468228,Moriyoshi,Rosis,1963-03-16,1987-07-04,9999-01-01,Senior Engineer
468236,Kristin,Domenig,1961-12-22,1986-07-29,9999-01-01,Senior Staff
468238,Shim,Gist,1961-04-04,1992-01-20,9999-01-01,Senior Engineer
468247,Martial,Schusler,1960-04-24,1990-08-16,9999-01-01,Engineer
468260,Gou,Landherr,1964-11-06,1991-01-13,9999-01-01,Technique Leader
468261,Lalit,Hoogerwoord,1963-04-24,1989-08-07,9999-01-01,Senior Engineer
468262,Irena,Taneja,1963-05-28,1991-01-19,9999-01-01,Senior Engineer
468270,Shaunak,Atchley,1964-09-23,1988-07-01,9999-01-01,Senior Staff
468271,Berry,Porotnikoff,1960-10-06,1990-06-28,9999-01-01,Senior Staff
468275,Jianwen,Ushiama,1964-04-06,1991-06-13,9999-01-01,Senior Staff
468276,Tetsurou,Tibblin,1962-07-21,1988-09-19,9999-01-01,Senior Engineer
468289,Gro,Toyoshima,1960-07-08,1989-06-25,9999-01-01,Senior Staff
468300,Ewing,Rothe,1963-07-22,1985-06-24,9999-01-01,Engineer
468341,Vishv,Tsunoo,1961-09-03,1990-04-14,9999-01-01,Staff
468343,Trygve,Khamsi,1961-02-27,1992-04-10,9999-01-01,Engineer
468345,Shir,Pietrzykowski,1962-04-07,1990-03-18,9999-01-01,Staff
468346,Kwun,Pepe,1963-09-27,1990-06-29,9999-01-01,Technique Leader
468350,Laurentiu,Smailagic,1960-06-19,1985-06-09,9999-01-01,Senior Engineer
468363,Shigehiro,Ramsak,1963-06-26,1986-12-22,9999-01-01,Senior Staff
468374,Fun,Leuchs,1961-08-09,1989-09-02,9999-01-01,Staff
468376,Maren,Rusmann,1964-09-25,1988-05-11,9999-01-01,Senior Staff
468377,Piyawadee,Nooteboom,1962-07-13,1990-02-28,9999-01-01,Technique Leader
468404,Leaf,Fetvedt,1964-12-02,1988-11-29,9999-01-01,Senior Staff
468407,Jaber,Mikschl,1960-07-04,1988-03-20,9999-01-01,Senior Engineer
468414,Nikolaos,Deyuan,1963-08-08,1992-05-30,9999-01-01,Staff
468416,Garnet,Famili,1960-03-18,1988-11-01,9999-01-01,Technique Leader
468418,Otmar,Itzfeldt,1961-10-18,1986-11-14,9999-01-01,Engineer
468420,Junichi,Shackell,1962-01-01,1988-08-25,9999-01-01,Technique Leader
468424,Pintsang,Gilg,1960-03-12,1987-06-19,9999-01-01,Senior Staff
468426,Ghassan,Kumaresan,1963-03-03,1988-09-04,9999-01-01,Staff
468427,Maria,Crouzet,1960-11-22,1985-08-22,9999-01-01,Senior Staff
468428,Barna,Ghelli,1960-06-26,1987-06-25,9999-01-01,Senior Engineer
468431,Lijie,Baez,1961-03-26,1987-03-29,9999-01-01,Senior Staff
468434,Maya,Karunanithi,1963-10-13,1987-02-20,9999-01-01,Senior Engineer
468437,Paddy,Veldwijk,1963-06-20,1991-07-24,9999-01-01,Senior Staff
468439,Xianlong,Bressoud,1960-12-24,1989-01-22,9999-01-01,Senior Engineer
468448,Demos,Poupard,1964-10-05,1989-04-15,9999-01-01,Senior Staff
468451,Sachio,Schieder,1960-09-04,1987-05-31,9999-01-01,Senior Staff
468454,Sanjay,Kawashima,1962-05-23,1987-09-24,9999-01-01,Senior Engineer
468458,Marek,Matzel,1964-05-11,1987-06-16,9999-01-01,Senior Staff
468468,Divier,Diderrich,1960-08-22,1988-12-11,9999-01-01,Assistant Engineer
468482,Hairong,Toyoshima,1961-10-19,1987-11-20,9999-01-01,Technique Leader
468505,Padma,Escriba,1964-08-07,1990-01-13,9999-01-01,Senior Staff
468507,Kwun,Khalid,1962-01-01,1988-04-02,9999-01-01,Engineer
468517,Mohamadou,Narahara,1962-12-31,1990-01-01,9999-01-01,Engineer
468533,Toshimi,Iisaka,1962-08-02,1985-04-20,9999-01-01,Senior Engineer
468535,Hatem,Delaune,1960-08-27,1990-08-15,9999-01-01,Senior Engineer
468537,Vivian,Mikschl,1964-10-26,1990-01-24,9999-01-01,Senior Staff
468545,Shichao,Herber,1962-10-09,1985-03-27,9999-01-01,Senior Engineer
468557,Eirik,Marsiglia,1960-10-11,1987-06-09,9999-01-01,Senior Staff
468558,Demin,Khalid,1961-11-09,1987-09-23,9999-01-01,Technique Leader
468559,Douadi,Honglei,1962-06-20,1988-09-21,9999-01-01,Staff
468560,Minghong,Serdy,1960-09-30,1986-05-16,9999-01-01,Senior Staff
468561,Basil,Pfau,1963-10-05,1988-03-27,9999-01-01,Staff
468568,Hinrich,Ozeri,1963-09-27,1992-06-06,9999-01-01,Staff
468581,Gad,Hiltgen,1962-02-09,1991-10-08,9999-01-01,Engineer
468587,Cheong,Steenbeek,1962-03-18,1986-02-23,9999-01-01,Engineer
468588,Kristian,Rousseau,1963-10-07,1985-09-20,9999-01-01,Staff
468592,Arunachalam,Rahier,1960-05-09,1990-12-16,9999-01-01,Technique Leader
468603,Navid,Gargeya,1960-07-01,1990-08-21,9999-01-01,Technique Leader
468608,Arra,Improta,1960-07-16,1987-01-16,9999-01-01,Staff
468609,Chinya,Chleq,1963-10-25,1986-08-18,9999-01-01,Engineer
468621,Radhakrishnan,Pearson,1961-08-01,1991-03-11,9999-01-01,Engineer
468623,Chikara,Azadmanesh,1963-04-25,1989-07-12,9999-01-01,Senior Engineer
468626,Berthier,Puppo,1962-01-04,1989-01-27,9999-01-01,Senior Engineer
468631,Tesuro,Yamaashi,1964-11-12,1986-09-25,9999-01-01,Engineer
468647,Seongbae,Szmurlo,1962-06-22,1986-01-02,9999-01-01,Senior Staff
468651,Kenton,Onuegbe,1962-03-14,1986-02-04,9999-01-01,Senior Staff
468657,Yuchang,Matzke,1961-01-10,1986-10-12,9999-01-01,Senior Staff
468659,Ranga,Lemarechal,1965-01-18,1989-11-05,9999-01-01,Engineer
468666,Shigehiro,Angelov,1961-03-22,1991-01-07,9999-01-01,Engineer
468668,Kamran,Tyugu,1961-05-29,1992-05-21,9999-01-01,Staff
468672,Yolla,Crelier,1960-01-14,1986-10-12,9999-01-01,Engineer
468675,Kish,Chinen,1964-09-23,1991-12-04,9999-01-01,Senior Engineer
468684,Georgi,Middleton,1961-08-09,1992-05-11,9999-01-01,Senior Staff
468701,Tayeb,Vickson,1964-01-06,1986-12-11,9999-01-01,Senior Staff
468726,Mohua,Staudhammer,1960-01-20,1991-08-14,9999-01-01,Senior Staff
468739,Waiman,Suessmith,1960-01-28,1988-09-11,9999-01-01,Technique Leader
468741,Berhard,Plavsic,1961-10-01,1986-01-02,9999-01-01,Senior Engineer
468751,Juichirou,Deyuan,1960-09-08,1989-09-19,9999-01-01,Engineer
468756,Jordanka,Kaltofen,1960-01-17,1988-07-31,9999-01-01,Senior Engineer
468757,Naraig,Pehl,1964-02-13,1989-03-25,9999-01-01,Senior Engineer
468766,Steve,Leonhardt,1963-05-03,1988-12-07,9999-01-01,Senior Engineer
468769,Ortrud,Zielinski,1962-04-19,1991-03-24,9999-01-01,Senior Staff
468781,Rimli,Journel,1963-03-27,1992-01-12,9999-01-01,Engineer
468783,Shigeo,Hooghiemstra,1963-02-10,1986-05-28,9999-01-01,Senior Engineer
468785,Greger,Chorvat,1960-05-31,1990-02-08,9999-01-01,Engineer
468786,Keiichiro,Besselaar,1961-03-27,1992-04-23,9999-01-01,Staff
468793,Zeljko,Kuhnemann,1961-10-28,1988-03-05,9999-01-01,Staff
468805,Froduald,Rusterholz,1964-06-29,1992-05-03,9999-01-01,Assistant Engineer
468811,Ortrud,Fadgyas,1962-05-30,1988-02-16,9999-01-01,Senior Engineer
468818,Tzu,Kuszyk,1960-12-04,1986-12-31,9999-01-01,Senior Engineer
468829,Rimli,Unni,1960-04-07,1986-02-17,9999-01-01,Engineer
468832,Amstein,Guenter,1963-10-13,1990-08-12,9999-01-01,Senior Staff
468838,Steen,Flanders,1963-05-24,1990-11-19,9999-01-01,Senior Engineer
468843,Arco,Haumacher,1960-03-02,1985-09-13,9999-01-01,Senior Engineer
468854,Hironobu,Toyoshima,1963-09-28,1991-10-01,9999-01-01,Engineer
468862,Fabrizio,Peak,1962-06-10,1991-02-05,9999-01-01,Engineer
468864,Fumiyo,Barreiro,1964-12-01,1989-04-24,9999-01-01,Engineer
468891,Szabolcs,Chandrasekhar,1964-12-05,1986-08-31,9999-01-01,Senior Engineer
468895,Christophe,Plessier,1964-04-19,1987-02-23,9999-01-01,Senior Engineer
468913,Uno,Munoz,1962-03-04,1988-01-08,9999-01-01,Staff
468930,Lillian,Munawer,1960-12-16,1992-05-07,9999-01-01,Staff
468931,Masali,Kisuki,1962-01-06,1988-05-25,9999-01-01,Engineer
468934,Arno,Kowalchuk,1962-09-21,1986-06-19,9999-01-01,Senior Engineer
468943,Zhongwei,Ventosa,1964-09-15,1990-12-19,9999-01-01,Engineer
468948,Zhanqiu,Angiulli,1961-09-06,1990-09-19,9999-01-01,Senior Engineer
468949,Jordanka,Brickell,1963-06-10,1991-08-15,9999-01-01,Senior Staff
468966,Sanjiv,Bugrara,1963-12-24,1986-09-06,9999-01-01,Staff
468967,Shan,Stamatiou,1964-10-19,1989-10-11,9999-01-01,Senior Staff
468970,LiMin,Orsini,1963-01-03,1990-11-25,9999-01-01,Engineer
468971,Sergi,Karunanithi,1961-10-12,1988-03-06,9999-01-01,Staff
468972,Nectarios,Stiles,1964-12-18,1991-08-02,9999-01-01,Senior Engineer
468973,Jovan,Shumilov,1960-02-17,1988-09-20,9999-01-01,Senior Engineer
468977,Moto,Albarhamtoshy,1963-10-12,1992-01-25,9999-01-01,Senior Engineer
468981,DeForest,Ozeri,1963-05-03,1989-12-21,9999-01-01,Senior Engineer
468992,Arun,Ranta,1963-06-29,1991-05-06,9999-01-01,Senior Engineer
468996,Chenye,Stafford,1963-11-24,1985-08-21,9999-01-01,Senior Staff
468998,Fuqing,Steenbeek,1964-10-23,1992-07-03,9999-01-01,Engineer
469002,Jouko,Bernardeschi,1960-06-16,1989-03-14,9999-01-01,Senior Engineer
469025,Achilleas,Zockler,1962-02-20,1986-06-22,9999-01-01,Staff
469040,Fun,Lores,1963-12-12,1986-08-03,9999-01-01,Senior Engineer
469046,Abdelaziz,Herber,1960-11-27,1986-07-05,9999-01-01,Senior Staff
469057,Mabhin,Snyers,1964-10-05,1985-10-14,9999-01-01,Engineer
469063,Yonghoan,Warwick,1961-01-06,1990-03-28,9999-01-01,Engineer
469064,Huai,Linares,1963-12-25,1988-08-24,9999-01-01,Staff
469069,Shichao,Highland,1961-03-09,1990-02-28,9999-01-01,Senior Engineer
469074,Tse,Doering,1963-06-20,1987-10-11,9999-01-01,Senior Engineer
469082,Kiyomitsu,Einsfeld,1963-02-28,1987-07-19,9999-01-01,Technique Leader
469087,Kiam,Tagansky,1963-12-16,1988-01-31,9999-01-01,Engineer
469093,Shakhar,Carrera,1961-08-20,1990-08-06,9999-01-01,Senior Staff
469100,Guther,Duclos,1962-01-14,1986-12-17,9999-01-01,Senior Staff
469109,Erzsebet,Haumacher,1964-12-10,1990-03-19,9999-01-01,Senior Engineer
469111,Henk,Zumaque,1960-12-27,1990-09-13,9999-01-01,Engineer
469120,Jaques,Suri,1963-07-11,1987-07-11,9999-01-01,Engineer
469133,Hercules,Weiland,1964-06-06,1985-04-08,9999-01-01,Senior Staff
469142,Bernice,Litzler,1963-04-03,1988-03-06,9999-01-01,Senior Staff
469151,Theirry,Miara,1962-12-17,1990-10-30,9999-01-01,Senior Staff
469155,Vishv,Rodiger,1964-10-14,1992-06-22,9999-01-01,Staff
469171,Junsik,McFarlan,1962-09-22,1987-12-24,9999-01-01,Engineer
469179,Yannik,Talmor,1962-11-29,1985-12-03,9999-01-01,Senior Staff
469183,Dekang,Reinhard,1960-10-23,1987-04-10,9999-01-01,Senior Engineer
469186,Aral,Pavlopoulou,1963-05-03,1991-06-08,9999-01-01,Staff
469198,Xiping,Sewelson,1962-06-07,1989-06-24,9999-01-01,Senior Engineer
469208,Masoud,Alameldin,1961-10-11,1990-01-10,9999-01-01,Senior Engineer
469212,Saeed,Stasinski,1964-09-27,1985-03-24,9999-01-01,Staff
469218,George,Plotkin,1960-09-25,1992-02-19,9999-01-01,Technique Leader
469224,Basant,Fioravanti,1964-04-20,1992-02-25,9999-01-01,Senior Engineer
469225,Jessie,Michaeli,1964-02-29,1986-10-26,9999-01-01,Senior Engineer
469264,Murthy,Lindenbaum,1960-08-23,1990-12-01,9999-01-01,Senior Staff
469269,Weiyi,Codenie,1965-01-23,1989-05-27,9999-01-01,Engineer
469278,Ottavia,Showalter,1964-12-17,1988-11-17,9999-01-01,Senior Staff
469285,Nahid,Llado,1963-11-12,1987-04-23,9999-01-01,Engineer
469286,Zhensheng,Spataro,1962-10-12,1989-11-18,9999-01-01,Engineer
469287,Zito,Frijda,1960-08-11,1991-04-10,9999-01-01,Senior Staff
469288,Yakkov,Auyong,1964-06-20,1991-04-09,9999-01-01,Senior Engineer
469295,Lalit,Warwick,1961-12-01,1991-10-10,9999-01-01,Senior Staff
469302,Tran,Ghalwash,1964-09-19,1991-05-08,9999-01-01,Engineer
469310,Akeel,Kragelund,1961-10-02,1990-01-19,9999-01-01,Senior Staff
469312,Alagu,Onuegbe,1963-04-20,1991-11-18,9999-01-01,Engineer
469320,Vugranam,Varman,1961-10-19,1991-04-04,9999-01-01,Senior Staff
469325,Turgut,Swan,1961-12-09,1988-11-23,9999-01-01,Senior Engineer
469334,Uta,Winter,1961-01-10,1988-01-21,9999-01-01,Senior Engineer
469337,Wonhee,Esteva,1962-05-21,1985-04-29,9999-01-01,Staff
469344,Adib,Schmittgen,1962-07-15,1985-08-10,9999-01-01,Assistant Engineer
469345,Randi,Skafidas,1964-06-19,1988-12-05,9999-01-01,Engineer
469346,Malu,Akazan,1962-12-13,1990-08-23,9999-01-01,Senior Staff
469360,Ymte,Lortz,1961-03-27,1990-10-30,9999-01-01,Staff
469366,Aiman,Wilfing,1965-01-12,1990-12-30,9999-01-01,Senior Engineer
469369,Gianluca,Nitsch,1962-08-23,1991-08-06,9999-01-01,Senior Engineer
469371,Uwe,Ohori,1963-04-22,1985-11-13,9999-01-01,Senior Engineer
469374,Gift,Vesna,1962-11-10,1987-05-16,9999-01-01,Engineer
469376,Mark,Garigliano,1960-05-02,1987-10-29,9999-01-01,Senior Engineer
469395,Tianruo,Kornyak,1964-09-22,1987-11-21,9999-01-01,Staff
469397,Kolar,Staylopatis,1961-12-07,1985-02-23,9999-01-01,Senior Engineer
469400,Khatoun,Cronin,1961-03-04,1987-08-05,9999-01-01,Engineer
469406,Kensyu,Reinhard,1961-08-20,1992-04-06,9999-01-01,Engineer
469413,Arfst,Bratsberg,1960-10-22,1988-07-04,9999-01-01,Senior Staff
469414,Stein,Kambil,1964-02-14,1985-05-26,9999-01-01,Staff
469418,Chriss,Kandlur,1962-10-14,1985-08-17,9999-01-01,Engineer
469433,Kaijung,Fadgyas,1964-11-22,1992-06-28,9999-01-01,Staff
469436,Youjian,Hooghiemstra,1960-10-09,1991-07-12,9999-01-01,Senior Staff
469440,Claude,Benzmuller,1964-06-10,1992-06-04,9999-01-01,Senior Engineer
469453,Yifei,Erni,1963-08-27,1992-02-22,9999-01-01,Assistant Engineer
469459,Shuho,Luders,1961-12-23,1987-09-22,9999-01-01,Senior Staff
469462,Kristin,Maierhofer,1961-03-05,1988-07-29,9999-01-01,Assistant Engineer
469474,Mrinalini,Heuser,1964-01-04,1989-05-24,9999-01-01,Senior Engineer
469476,Ibibia,Lally,1964-06-22,1990-10-29,9999-01-01,Senior Staff
469478,Tze,Katzenelson,1964-06-20,1988-12-25,9999-01-01,Senior Engineer
469481,Tru,Gammage,1964-11-07,1986-04-21,9999-01-01,Senior Engineer
469490,Mooi,Masand,1960-11-15,1987-12-16,9999-01-01,Senior Engineer
469492,Ishfaq,Zallocco,1963-03-12,1987-11-25,9999-01-01,Technique Leader
469504,Noritoshi,Schauser,1962-08-17,1988-05-21,9999-01-01,Technique Leader
469510,Arunas,Ventosa,1963-03-10,1990-05-13,9999-01-01,Senior Engineer
469524,Trygve,Merlo,1961-04-08,1992-01-26,9999-01-01,Senior Engineer
469528,Serge,Bage,1960-10-03,1990-01-14,9999-01-01,Technique Leader
469529,Neven,Rikino,1965-01-07,1988-10-21,9999-01-01,Engineer
469538,Gonzalo,Sudbeck,1962-06-27,1987-12-28,9999-01-01,Senior Engineer
469551,Jasminko,Lodder,1962-04-29,1989-05-24,9999-01-01,Technique Leader
469554,Khun,Ferriere,1964-09-07,1987-10-10,9999-01-01,Engineer
469557,Gonzalo,Kampfer,1963-03-23,1987-10-02,9999-01-01,Senior Engineer
469560,Divier,Leppanen,1964-04-10,1991-02-01,9999-01-01,Staff
469567,Mitsuyuki,Hempstead,1964-10-14,1989-06-13,9999-01-01,Senior Engineer
469569,Guozhong,Porotnikoff,1961-03-24,1988-04-23,9999-01-01,Senior Engineer
469576,Armond,Ullian,1963-07-23,1987-09-10,9999-01-01,Engineer
469577,Karlis,Ginneken,1960-04-28,1987-09-01,9999-01-01,Senior Engineer
469579,Shiv,Ebeling,1961-05-09,1988-07-26,9999-01-01,Senior Staff
469590,Masato,Hennings,1960-05-13,1990-03-27,9999-01-01,Engineer
469597,Arra,Kornatzky,1963-11-08,1987-01-27,9999-01-01,Senior Staff
469611,Supot,Nooteboom,1962-08-08,1990-02-06,9999-01-01,Senior Engineer
469625,Jeong,Jullig,1960-06-20,1988-08-29,9999-01-01,Senior Staff
469631,Honglan,Plumb,1961-09-25,1986-06-05,9999-01-01,Senior Staff
469632,Minghong,Ritcey,1964-05-26,1990-12-22,9999-01-01,Senior Engineer
469636,Denny,Benzaken,1963-04-06,1991-01-21,9999-01-01,Engineer
469640,Fumitake,Comyn,1962-10-22,1986-02-01,9999-01-01,Engineer
469646,Dekang,Kadhim,1961-06-09,1985-12-01,9999-01-01,Senior Staff
469656,Bilhanan,Aumann,1964-09-21,1990-03-05,9999-01-01,Engineer
469667,Ebru,Dymetman,1961-05-07,1991-12-08,9999-01-01,Technique Leader
469683,Francesca,Kruskal,1963-02-03,1987-02-09,9999-01-01,Engineer
469686,Zdislav,Lanteri,1962-10-07,1987-12-02,9999-01-01,Senior Engineer
469704,Jamaludin,Suri,1962-01-29,1985-05-21,9999-01-01,Assistant Engineer
469719,Claudi,Berendt,1963-12-12,1985-06-09,9999-01-01,Engineer
469737,Arno,Speek,1962-01-19,1989-07-04,9999-01-01,Staff
469739,Kirk,Koblick,1964-09-13,1989-02-16,9999-01-01,Senior Engineer
469752,Satyanarayana,Pollock,1964-01-02,1989-03-11,9999-01-01,Senior Staff
469753,Zhensheng,Kinley,1964-09-06,1989-05-02,9999-01-01,Senior Engineer
469764,Kendra,Berztiss,1962-10-10,1989-02-05,9999-01-01,Technique Leader
469765,Zhiwei,Alpay,1960-08-28,1989-07-16,9999-01-01,Senior Staff
469768,Fuqing,Sabnani,1961-06-25,1986-06-17,9999-01-01,Senior Staff
469778,Sanjiv,Erie,1961-06-19,1992-06-08,9999-01-01,Staff
469793,Koichi,DiGiano,1963-04-02,1992-03-24,9999-01-01,Staff
469796,Hongzhu,Gecsel,1961-06-07,1985-08-29,9999-01-01,Senior Staff
469798,Sariel,Ulupinar,1964-11-29,1992-02-14,9999-01-01,Staff
469801,Sanjai,Vasanthakumar,1964-01-14,1987-11-18,9999-01-01,Senior Staff
469804,Weijing,Etalle,1962-11-03,1991-10-02,9999-01-01,Senior Engineer
469809,Maha,Nitto,1961-04-07,1990-08-19,9999-01-01,Staff
469814,Hilary,Georgakopoulos,1964-02-17,1987-12-02,9999-01-01,Senior Engineer
469819,Nectarios,Brlek,1960-09-23,1986-09-17,9999-01-01,Senior Staff
469837,Mingdong,Ebeling,1962-04-23,1987-01-28,9999-01-01,Senior Staff
469840,Claudi,Szmurlo,1961-01-01,1991-11-20,9999-01-01,Senior Staff
469845,Phillip,Binkley,1961-12-25,1990-09-05,9999-01-01,Senior Engineer
469851,Lokesh,Michaeli,1963-05-29,1991-11-24,9999-01-01,Technique Leader
469860,Chuanyi,Pargaonkar,1961-06-11,1985-04-24,9999-01-01,Senior Staff
469862,Prodip,Ebeling,1961-02-28,1991-07-12,9999-01-01,Engineer
